sellers;sku_sap;stock_seguridad
E525;1303146;10000
E525;1304438;10000
E525;1304439;10000
E525;1304440;10000
E525;1304441;10000
E525;1304442;10000
E525;1304443;10000
E525;1304444;10000
E525;1304445;10000
E525;1306133;10000
E525;1308075;10000
E525;1310634;10000
E525;1311942;10000
E525;1311943;10000
E525;1313248;10000
E525;1313249;10000
E525;1313744;10000
E525;1314285;10000
E525;1314608;10000
E525;1314610;10000
E525;1319950;10000
E525;1319525;10000
E525;1319530;10000
E525;1324037;10000
E525;1325303;10000
E525;1325304;10000
E525;1325305;10000
E525;1325302;10000
E525;1327721;10000
E525;1328414;10000
E525;1328415;10000
E525;1328359;10000
E525;1328341;10000
E525;1328358;10000
E525;1330618;10000
E525;1330838;10000
E525;1330839;10000
E525;1330840;10000
E525;1333084;10000
E525;1333324;10000
E525;1333083;10000
E525;1341511;10000
E525;1341512;10000
E525;1341513;10000
E525;1341514;10000
E525;1345075;10000
E525;1345076;10000
E525;1345434;10000
E525;1345435;10000
E525;1345436;10000
E525;1345437;10000
E525;1346505;10000
E525;1346506;10000
E525;1346685;10000
E525;1346686;10000
E525;1346687;10000
E525;1346688;10000
E525;1346689;10000
E525;1346690;10000
E525;1346691;10000
E525;1346692;10000
E525;1346693;10000
E525;1346694;10000
E525;1347068;10000
E525;1347069;10000
E525;1347070;10000
E525;1347364;10000
E525;1347365;10000
E525;1347366;10000
E525;1347367;10000
E525;1348093;10000
E525;1348094;10000
E525;1348095;10000
E525;1348923;10000
E525;1351187;10000
E525;1351188;10000
E525;1354167;10000
E525;1354168;10000
E525;1739026;10000
E525;2194034;10000
E525;1688717;10000
E525;1688732;10000
E525;1688748;10000
E525;1688755;10000
E525;1689775;10000
E525;1689776;10000
E525;1415109;10000
E525;2201062;10000
E525;2262471;10000
E525;1983412;10000
E525;1277632;10000
E525;1277683;10000
E525;1277684;10000
E525;1320506;10000
E525;459792;10000
E525;459793;10000
E525;459794;10000
E525;670724;10000
E525;670725;10000
E525;670726;10000
E525;670727;10000
E525;670728;10000
E525;670729;10000
E525;670730;10000
E525;670731;10000
E525;704088;10000
E525;750202;10000
E525;750203;10000
E525;780063;10000
E525;803774;10000
E525;803775;10000
E525;803773;10000
E525;807601;10000
E525;807602;10000
E525;819301;10000
E525;819302;10000
E525;819303;10000
E525;879095;10000
E525;888323;10000
E525;1039974;10000
E525;1093072;10000
E525;1093073;10000
E525;1093074;10000
E525;1093075;10000
E525;1093076;10000
E525;1093077;10000
E525;1187954;10000
E525;1187955;10000
E525;1187956;10000
E525;1187957;10000
E525;1204242;10000
E525;1230895;10000
E525;1230896;10000
E525;1265298;10000
E525;1344775;10000
E525;1344776;10000
E525;1277657;10000
E525;1277609;10000
E525;9008467;10000
E525;9008468;10000
E525;9008469;10000
E525;1090541;10000
E525;1274530;10000
E525;9013001;10000
E525;547018;10000
E525;547019;10000
E525;547023;10000
E525;547024;10000
E525;463402;10000
E525;1062813;10000
E525;1081800;10000
E525;1081817;10000
E525;1197455;10000
E525;1197456;10000
E525;1197457;10000
E525;1197458;10000
E525;1218292;10000
E525;1220455;10000
E525;1237648;10000
E525;1237649;10000
E525;1237650;10000
E525;1237651;10000
E525;1243819;10000
E525;1244838;10000
E525;1328085;10000
E525;1328086;10000
E525;1328087;10000
E525;1328088;10000
E525;1328089;10000
E525;1328090;10000
E525;1328091;10000
E525;1328092;10000
E525;1328093;10000
E525;1328094;10000
E525;1328073;10000
E525;1328074;10000
E525;1328075;10000
E525;1328076;10000
E525;1328077;10000
E525;1328078;10000
E525;1328079;10000
E525;1328080;10000
E525;1328081;10000
E525;1328082;10000
E525;1328083;10000
E525;1328084;10000
E525;1335908;10000
E525;1009350;10000
E525;1016324;10000
E525;1024708;10000
E525;1043943;10000
E525;1043944;10000
E525;1043949;10000
E525;1043950;10000
E525;1043952;10000
E525;1116450;10000
E525;1274524;10000
E525;1274526;10000
E525;1274527;10000
E525;1274528;10000
E525;1274529;10000
E525;1277654;10000
E525;1277655;10000
E525;1277690;10000
E525;1277612;10000
E525;1300058;10000
E525;1300064;10000
E525;1300065;10000
E525;1300066;10000
E525;1300067;10000
E525;9005859;10000
E525;9009530;10000
E525;9009531;10000
E525;9009684;10000
E525;9009685;10000
E525;9012965;10000
E525;195693;10000
E525;383494;10000
E525;1049820;10000
E525;1202216;10000
E525;1202217;10000
E525;1202218;10000
E525;1211044;10000
E525;1216662;10000
E525;1270472;10000
E525;1284120;10000
E525;1284124;10000
E525;1284125;10000
E525;1287237;10000
E525;1343772;10000
E525;9001438;10000
E525;9001440;10000
E525;9009609;10000
E525;9009312;10000
E525;9009553;10000
E525;9009555;10000
E525;9009556;10000
E525;9009557;10000
E525;9009563;10000
E525;9009568;10000
E525;9009569;10000
E525;9009570;10000
E525;835051;10000
E525;120369;10000
E525;119819;10000
E525;195186;10000
E525;642462;10000
E525;642463;10000
E525;827229;10000
E525;835550;10000
E525;835555;10000
E525;835556;10000
E525;835562;10000
E525;835563;10000
E525;835545;10000
E525;864682;10000
E525;864683;10000
E525;864678;10000
E525;864679;10000
E525;1043637;10000
E525;1055175;10000
E525;1069362;10000
E525;1140937;10000
E525;1188309;10000
E525;1188312;10000
E525;1188313;10000
E525;1188314;10000
E525;1344746;10000
E525;1344747;10000
E525;1300072;10000
E525;1300073;10000
E525;9008461;10000
E525;9008463;10000
E525;9008464;10000
E525;9008465;10000
E525;9011136;10000
E525;9011137;10000
E525;9011138;10000
E525;9012820;10000
E525;1344782;10000
E525;1344783;10000
E525;1344784;10000
E525;1344785;10000
E525;119610;10000
E525;120150;10000
E525;120151;10000
E525;120154;10000
E525;195733;10000
E525;204625;10000
E525;817232;10000
E525;817234;10000
E525;941007;10000
E525;1104989;10000
E525;1201184;10000
E525;1216029;10000
E525;1287235;10000
E525;1309304;10000
E525;1327621;10000
E525;1343769;10000
E525;1343770;10000
E525;1343771;10000
E525;1344777;10000
E525;1344744;10000
E525;1344745;10000
E525;1345522;10000
E525;9009610;10000
E525;9009611;10000
E525;9009612;10000
E525;9009613;10000
E525;9009614;10000
E525;9009615;10000
E525;9009616;10000
E525;9009652;10000
E525;119627;10000
E525;120325;10000
E525;120320;10000
E525;120324;10000
E525;193974;10000
E525;194022;10000
E525;194948;10000
E525;361028;10000
E525;441123;10000
E525;441124;10000
E525;494608;10000
E525;1201301;10000
E525;1216037;10000
E525;1216038;10000
E525;1216042;10000
E525;1216046;10000
E525;1284128;10000
E525;1284130;10000
E525;1344759;10000
E525;1344760;10000
E525;1344761;10000
E525;1344748;10000
E525;1344749;10000
E525;1344750;10000
E525;1344791;10000
E525;1344792;10000
E525;1344793;10000
E525;1344794;10000
E525;1344795;10000
E525;1345514;10000
E525;9001510;10000
E525;9001511;10000
E525;9001513;10000
E525;9001514;10000
E525;9006633;10000
E525;9006634;10000
E525;9006635;10000
E525;9006656;10000
E525;9006658;10000
E525;9006659;10000
E525;9009654;10000
E525;9012997;10000
E525;119718;10000
E525;119719;10000
E525;119720;10000
E525;119721;10000
E525;119722;10000
E525;119723;10000
E525;119724;10000
E525;676396;10000
E525;676397;10000
E525;676398;10000
E525;120362;10000
E525;120086;10000
E525;120104;10000
E525;120107;10000
E525;120130;10000
E525;120134;10000
E525;194745;10000
E525;194746;10000
E525;195684;10000
E525;195701;10000
E525;691927;10000
E525;1287238;10000
E525;2186498;10000
E525;9001500;10000
E525;9001501;10000
E525;9001502;10000
E525;9001503;10000
E525;9001504;10000
E525;9001506;10000
E525;9009619;10000
E525;9009620;10000
E525;194102;10000
E525;194103;10000
E525;194107;10000
E525;194120;10000
E525;194121;10000
E525;194146;10000
E525;194148;10000
E525;194155;10000
E525;194158;10000
E525;194159;10000
E525;194161;10000
E525;194173;10000
E525;919402;10000
E525;1094489;10000
E525;1104990;10000
E525;1104991;10000
E525;1104992;10000
E525;9009621;10000
E525;9009622;10000
E525;9009623;10000
E525;9009624;10000
E525;9009625;10000
E525;9009631;10000
E525;120353;10000
E525;120357;10000
E525;120358;10000
E525;120359;10000
E525;120026;10000
E525;120042;10000
E525;120050;10000
E525;120076;10000
E525;120090;10000
E525;120091;10000
E525;120127;10000
E525;195958;10000
E525;384011;10000
E525;441024;10000
E525;441043;10000
E525;441045;10000
E525;441051;10000
E525;441054;10000
E525;441055;10000
E525;441056;10000
E525;441074;10000
E525;441075;10000
E525;441076;10000
E525;441077;10000
E525;441078;10000
E525;441079;10000
E525;441080;10000
E525;441106;10000
E525;441110;10000
E525;470056;10000
E525;640618;10000
E525;640620;10000
E525;640621;10000
E525;803779;10000
E525;826342;10000
E525;826343;10000
E525;842734;10000
E525;864675;10000
E525;864676;10000
E525;864677;10000
E525;884660;10000
E525;884661;10000
E525;884662;10000
E525;884663;10000
E525;884664;10000
E525;884665;10000
E525;885287;10000
E525;885288;10000
E525;890326;10000
E525;890327;10000
E525;890328;10000
E525;890329;10000
E525;1035093;10000
E525;1062648;10000
E525;1136920;10000
E525;1141531;10000
E525;1165097;10000
E525;1165098;10000
E525;1166984;10000
E525;1184677;10000
E525;1184678;10000
E525;1184679;10000
E525;1184680;10000
E525;1184681;10000
E525;1184682;10000
E525;1184683;10000
E525;1188310;10000
E525;1188311;10000
E525;1193983;10000
E525;1211045;10000
E525;1221377;10000
E525;1221378;10000
E525;1284119;10000
E525;1284126;10000
E525;1287242;10000
E525;1287244;10000
E525;1287226;10000
E525;1305332;10000
E525;1334725;10000
E525;1334726;10000
E525;1334727;10000
E525;1334728;10000
E525;1334729;10000
E525;1343773;10000
E525;1344758;10000
E525;1344763;10000
E525;1344764;10000
E525;1344751;10000
E525;1345534;10000
E525;1345535;10000
E525;1345536;10000
E525;1345531;10000
E525;1345532;10000
E525;1345533;10000
E525;1277658;10000
E525;1277661;10000
E525;1277698;10000
E525;1277699;10000
E525;1277706;10000
E525;1277707;10000
E525;1300074;10000
E525;9001549;10000
E525;9001553;10000
E525;9001554;10000
E525;9001556;10000
E525;9001557;10000
E525;9009665;10000
E525;9009666;10000
E525;9009667;10000
E525;9009668;10000
E525;9009633;10000
E525;9009635;10000
E525;9009639;10000
E525;9009640;10000
E525;9009642;10000
E525;9009649;10000
E525;223316;10000
E525;223317;10000
E525;223319;10000
E525;223321;10000
E525;223323;10000
E525;384120;10000
E525;384122;10000
E525;384123;10000
E525;384124;10000
E525;384125;10000
E525;384126;10000
E525;384127;10000
E525;384128;10000
E525;384129;10000
E525;384130;10000
E525;384131;10000
E525;384132;10000
E525;803025;10000
E525;812180;10000
E525;835551;10000
E525;835552;10000
E525;835553;10000
E525;835558;10000
E525;835559;10000
E525;835561;10000
E525;1143038;10000
E525;1143039;10000
E525;1143042;10000
E525;1307911;10000
E525;1307912;10000
E525;9001558;10000
E525;9001561;10000
E525;9001563;10000
E525;9009343;10000
E525;119539;10000
E525;119540;10000
E525;119541;10000
E525;119542;10000
E525;119543;10000
E525;119544;10000
E525;119545;10000
E525;119546;10000
E525;119547;10000
E525;119548;10000
E525;119549;10000
E525;119550;10000
E525;119551;10000
E525;119558;10000
E525;119559;10000
E525;119560;10000
E525;119561;10000
E525;119562;10000
E525;119563;10000
E525;119564;10000
E525;119565;10000
E525;119566;10000
E525;119568;10000
E525;119569;10000
E525;119570;10000
E525;119572;10000
E525;119573;10000
E525;1311271;10000
E525;1311272;10000
E525;1311273;10000
E525;1311274;10000
E525;1311275;10000
E525;1311276;10000
E525;1311277;10000
E525;1311278;10000
E525;1311279;10000
E525;1311280;10000
E525;1311281;10000
E525;1311282;10000
E525;1311289;10000
E525;1311290;10000
E525;1311295;10000
E525;1311298;10000
E525;1311299;10000
E525;1311500;10000
E525;1311501;10000
E525;1311502;10000
E525;1311503;10000
E525;1311504;10000
E525;1311505;10000
E525;1311506;10000
E525;1311507;10000
E525;1311508;10000
E525;1311509;10000
E525;1311510;10000
E525;1311511;10000
E525;1311512;10000
E525;1311513;10000
E525;120412;10000
E525;441162;10000
E525;478686;10000
E525;485027;10000
E525;500067;10000
E525;585667;10000
E525;581498;10000
E525;713431;10000
E525;823591;10000
E525;823592;10000
E525;872024;10000
E525;872029;10000
E525;872031;10000
E525;872032;10000
E525;872033;10000
E525;872034;10000
E525;872035;10000
E525;872038;10000
E525;872039;10000
E525;872040;10000
E525;872041;10000
E525;872042;10000
E525;1250815;10000
E525;1250818;10000
E525;1250821;10000
E525;1251356;10000
E525;1276844;10000
E525;1280223;10000
E525;1280208;10000
E525;1280209;10000
E525;1280210;10000
E525;1280211;10000
E525;1280212;10000
E525;1280215;10000
E525;1280216;10000
E525;1280219;10000
E525;1280220;10000
E525;1280916;10000
E525;1280917;10000
E525;1280918;10000
E525;1280919;10000
E525;1287239;10000
E525;1287247;10000
E525;1287227;10000
E525;1302018;10000
E525;1313535;10000
E525;1313536;10000
E525;1317709;10000
E525;9006900;10000
E525;9006901;10000
E525;9006904;10000
E525;9006905;10000
E525;9008418;10000
E525;9008419;10000
E525;9008422;10000
E525;9009414;10000
E525;9009424;10000
E525;457401;10000
E525;500086;10000
E525;500068;10000
E525;579509;10000
E525;579510;10000
E525;579511;10000
E525;579512;10000
E525;579513;10000
E525;579514;10000
E525;579515;10000
E525;579516;10000
E525;579517;10000
E525;579518;10000
E525;579508;10000
E525;701991;10000
E525;701992;10000
E525;812602;10000
E525;812603;10000
E525;1313546;10000
E525;1326488;10000
E525;1332465;10000
E525;1332466;10000
E525;1340699;10000
E525;1341300;10000
E525;1344762;10000
E525;1345529;10000
E525;1300060;10000
E525;1317711;10000
E525;1317712;10000
E525;1317713;10000
E525;9006908;10000
E525;9008948;10000
E525;9008949;10000
E525;9009413;10000
E525;9009417;10000
E525;9009303;10000
E525;9013106;10000
E525;120333;10000
E525;120334;10000
E525;120335;10000
E525;120120;10000
E525;194456;10000
E525;194457;10000
E525;194458;10000
E525;194459;10000
E525;194460;10000
E525;194461;10000
E525;194462;10000
E525;194463;10000
E525;194464;10000
E525;194465;10000
E525;194466;10000
E525;195686;10000
E525;195687;10000
E525;195690;10000
E525;195699;10000
E525;195700;10000
E525;195702;10000
E525;195704;10000
E525;195705;10000
E525;195710;10000
E525;195678;10000
E525;441026;10000
E525;441027;10000
E525;440969;10000
E525;441161;10000
E525;468631;10000
E525;468632;10000
E525;468633;10000
E525;468634;10000
E525;468635;10000
E525;507949;10000
E525;507950;10000
E525;507952;10000
E525;530881;10000
E525;530882;10000
E525;530883;10000
E525;530884;10000
E525;530885;10000
E525;530886;10000
E525;530887;10000
E525;530888;10000
E525;530889;10000
E525;530890;10000
E525;530891;10000
E525;530892;10000
E525;530893;10000
E525;530894;10000
E525;530895;10000
E525;530896;10000
E525;530897;10000
E525;530898;10000
E525;530899;10000
E525;530900;10000
E525;530901;10000
E525;530902;10000
E525;530903;10000
E525;530904;10000
E525;530905;10000
E525;530906;10000
E525;530907;10000
E525;530908;10000
E525;530909;10000
E525;530910;10000
E525;530911;10000
E525;530912;10000
E525;530913;10000
E525;530914;10000
E525;530915;10000
E525;530916;10000
E525;585795;10000
E525;585796;10000
E525;585798;10000
E525;585799;10000
E525;598070;10000
E525;598071;10000
E525;598072;10000
E525;598073;10000
E525;598074;10000
E525;598075;10000
E525;1104985;10000
E525;1130389;10000
E525;1201192;10000
E525;1201303;10000
E525;1201185;10000
E525;1216036;10000
E525;1284121;10000
E525;1284122;10000
E525;1284127;10000
E525;1284129;10000
E525;1285922;10000
E525;1287228;10000
E525;1344754;10000
E525;1344755;10000
E525;1344752;10000
E525;1344753;10000
E525;1345527;10000
E525;1345528;10000
E525;1345530;10000
E525;1999984;10000
E525;1277650;10000
E525;9006660;10000
E525;9006661;10000
E525;9006662;10000
E525;9006663;10000
E525;9006664;10000
E525;9006665;10000
E525;9006666;10000
E525;9006667;10000
E525;9007271;10000
E525;9007275;10000
E525;9007278;10000
E525;9007279;10000
E525;9007280;10000
E525;9007281;10000
E525;9007282;10000
E525;9007283;10000
E525;9007284;10000
E525;9007285;10000
E525;9007286;10000
E525;9007288;10000
E525;9007289;10000
E525;9007290;10000
E525;9008822;10000
E525;9008825;10000
E525;119969;10000
E525;119710;10000
E525;119711;10000
E525;120140;10000
E525;120144;10000
E525;195981;10000
E525;195726;10000
E525;195730;10000
E525;441070;10000
E525;441072;10000
E525;640624;10000
E525;640630;10000
E525;1098689;10000
E525;1098690;10000
E525;1104986;10000
E525;1201183;10000
E525;1201187;10000
E525;1213581;10000
E525;1213582;10000
E525;1216031;10000
E525;1216032;10000
E525;1216033;10000
E525;1343761;10000
E525;1343762;10000
E525;1343774;10000
E525;1344778;10000
E525;1344779;10000
E525;1344780;10000
E525;1345509;10000
E525;1345510;10000
E525;1345511;10000
E525;1345512;10000
E525;1345526;10000
E525;1277659;10000
E525;1277696;10000
E525;1277697;10000
E525;1277700;10000
E525;1277701;10000
E525;1277702;10000
E525;1277703;10000
E525;1277704;10000
E525;1277705;10000
E525;9008407;10000
E525;9008408;10000
E525;9008409;10000
E525;9008367;10000
E525;9008375;10000
E525;9008360;10000
E525;9008392;10000
E525;9008394;10000
E525;9008405;10000
E525;9012892;10000
E525;9012893;10000
E525;9012894;10000
E525;895070;10000
E525;895071;10000
E525;895072;10000
E525;939630;10000
E525;939631;10000
E525;1119991;10000
E525;1188031;10000
E525;1265299;10000
E525;1300068;10000
E525;1300069;10000
E525;9008399;10000
E525;9008401;10000
E525;9008403;10000
E525;119996;10000
E525;120000;10000
E525;120012;10000
E525;151900;10000
E525;151901;10000
E525;195619;10000
E525;209099;10000
E525;276823;10000
E525;440962;10000
E525;440964;10000
E525;442604;10000
E525;541781;10000
E525;675381;10000
E525;676401;10000
E525;676402;10000
E525;676403;10000
E525;676404;10000
E525;691928;10000
E525;713427;10000
E525;835565;10000
E525;861175;10000
E525;899875;10000
E525;899876;10000
E525;938147;10000
E525;938148;10000
E525;1068508;10000
E525;1104980;10000
E525;1104981;10000
E525;1104982;10000
E525;1201188;10000
E525;1201191;10000
E525;1201193;10000
E525;1201197;10000
E525;1201198;10000
E525;1201186;10000
E525;1213578;10000
E525;1213580;10000
E525;1216034;10000
E525;1216043;10000
E525;1284123;10000
E525;1287232;10000
E525;1287233;10000
E525;1287234;10000
E525;1343763;10000
E525;1343764;10000
E525;1343765;10000
E525;1343766;10000
E525;1343767;10000
E525;1344786;10000
E525;1344787;10000
E525;1344788;10000
E525;1344789;10000
E525;1344790;10000
E525;1345537;10000
E525;1345538;10000
E525;1345539;10000
E525;1345540;10000
E525;1345541;10000
E525;1345542;10000
E525;1345543;10000
E525;1345544;10000
E525;1345545;10000
E525;1345546;10000
E525;1345547;10000
E525;1896672;10000
E525;9001267;10000
E525;9001268;10000
E525;9006631;10000
E525;9006625;10000
E525;9006626;10000
E525;9006628;10000
E525;9006629;10000
E525;9006630;10000
E525;9006891;10000
E525;9006892;10000
E525;9006894;10000
E525;9006909;10000
E525;9006910;10000
E525;9006911;10000
E525;9006912;10000
E525;9006913;10000
E525;9006914;10000
E525;9006915;10000
E525;9006916;10000
E525;9006935;10000
E525;9006937;10000
E525;9008354;10000
E525;9008355;10000
E525;209100;10000
E525;865130;10000
E525;1095445;10000
E525;1167928;10000
E525;1216039;10000
E525;1216040;10000
E525;1274091;10000
E525;1274092;10000
E525;9001287;10000
E525;9001289;10000
E525;9001296;10000
E525;9006640;10000
E525;9006641;10000
E525;120342;10000
E525;120343;10000
E525;120344;10000
E525;869030;10000
E525;869031;10000
E525;869032;10000
E525;869033;10000
E525;1104987;10000
E525;1104988;10000
E525;1216048;10000
E525;1322472;10000
E525;1344799;10000
E525;1345500;10000
E525;1345501;10000
E525;1345502;10000
E525;1345503;10000
E525;1345504;10000
E525;1345505;10000
E525;1345506;10000
E525;1345507;10000
E525;1345508;10000
E525;1345523;10000
E525;1345524;10000
E525;1345525;10000
E525;1277614;10000
E525;1300062;10000
E525;9001477;10000
E525;9001478;10000
E525;9001479;10000
E525;9001480;10000
E525;9001458;10000
E525;9001459;10000
E525;9001460;10000
E525;9001467;10000
E525;9001476;10000
E525;9006632;10000
E525;9006642;10000
E525;9006651;10000
E525;9006652;10000
E525;9006653;10000
E525;9006654;10000
E525;9006655;10000
E525;148131;10000
E525;194867;10000
E525;195965;10000
E525;198534;10000
E525;521084;10000
E525;675386;10000
E525;941552;10000
E525;1061176;10000
E525;1061177;10000
E525;1061178;10000
E525;1061179;10000
E525;1061180;10000
E525;1069366;10000
E525;1069371;10000
E525;1287245;10000
E525;1299538;10000
E525;1299539;10000
E525;1312639;10000
E525;1343768;10000
E525;1345513;10000
E525;1346503;10000
E525;1277617;10000
E525;9001423;10000
E525;9001424;10000
E525;9001430;10000
E525;9001431;10000
E525;9009323;10000
E525;9013005;10000
E525;9013006;10000
